,TRB,STL,Pos,G,Player,Year,PTS,BLK,Tm,AST,FG,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
8727,396.0,37.0,C,63.0,Joe Barry,1988.0,759.0,81.0,HOU,94.0,323.0,9.244444444444444,3.0761904761904764,12.32063492063492,12.047619047619047,1.492063492063492,6.285714285714286,1.2857142857142858,0.5873015873015873,5.126984126984127
8728,384.0,43.0,C,82.0,Bill Cartwright,1988.0,914.0,43.0,NYK,85.0,287.0,8.359756097560975,2.187804878048781,10.547560975609755,11.146341463414634,1.0365853658536586,4.682926829268292,0.524390243902439,0.524390243902439,3.5
8729,397.0,33.0,PF,70.0,Terry Catledge,1988.0,746.0,9.0,WSB,63.0,296.0,8.062857142857142,2.448571428571429,10.51142857142857,10.657142857142857,0.9,5.671428571428572,0.12857142857142856,0.4714285714285714,4.228571428571429
8730,490.0,87.0,PF,82.0,Tom Chambers,1988.0,1674.0,53.0,SEA,212.0,611.0,15.552439024390244,2.902439024390244,18.454878048780486,20.414634146341463,2.5853658536585367,5.975609756097561,0.6463414634146342,1.0609756097560976,7.451219512195122
8731,253.0,167.0,PG,79.0,Maurice Cheeks,1988.0,1086.0,22.0,PHI,635.0,428.0,11.772151898734178,1.9987341772151899,13.770886075949367,13.746835443037975,8.037974683544304,3.2025316455696204,0.27848101265822783,2.1139240506329116,5.417721518987341
8732,350.0,43.0,PF,70.0,Ben Coleman,1988.0,593.0,41.0,TOT,62.0,226.0,6.43,2.3600000000000003,8.79,8.471428571428572,0.8857142857142857,5.0,0.5857142857142857,0.6142857142857143,3.2285714285714286
8733,173.0,28.0,PF,27.0,Ben Coleman,1988.0,297.0,16.0,NJN,39.0,116.0,8.418518518518518,3.0518518518518523,11.47037037037037,11.0,1.4444444444444444,6.407407407407407,0.5925925925925926,1.037037037037037,4.296296296296297
8734,177.0,15.0,PF,43.0,Ben Coleman,1988.0,296.0,25.0,PHI,23.0,110.0,5.181395348837209,1.9255813953488372,7.1069767441860465,6.883720930232558,0.5348837209302325,4.116279069767442,0.5813953488372093,0.3488372093023256,2.558139534883721
8735,81.0,11.0,SF,29.0,Norris Coleman,1988.0,153.0,6.0,LAC,13.0,66.0,4.010344827586207,1.2931034482758619,5.303448275862069,5.275862068965517,0.4482758620689655,2.793103448275862,0.20689655172413793,0.3793103448275862,2.2758620689655173
8736,173.0,62.0,PG,68.0,Steve Colter,1988.0,484.0,14.0,TOT,261.0,203.0,6.048529411764705,1.3529411764705883,7.401470588235293,7.117647058823529,3.838235294117647,2.5441176470588234,0.20588235294117646,0.9117647058823529,2.985294117647059
8737,18.0,6.0,PG,12.0,Steve Colter,1988.0,37.0,0.0,PHI,26.0,15.0,2.716666666666667,0.75,3.466666666666667,3.0833333333333335,2.1666666666666665,1.5,0.0,0.5,1.25
8738,155.0,56.0,PG,56.0,Steve Colter,1988.0,447.0,14.0,WSB,235.0,188.0,6.7625,1.4821428571428572,8.244642857142857,7.982142857142857,4.196428571428571,2.767857142857143,0.25,1.0,3.357142857142857
8739,218.0,36.0,PF,75.0,Dallas Comegys,1988.0,418.0,70.0,NJN,65.0,156.0,4.282666666666667,1.5866666666666667,5.8693333333333335,5.573333333333333,0.8666666666666667,2.9066666666666667,0.9333333333333333,0.48,2.08
8740,38.0,38.0,PG,52.0,Lester Conner,1988.0,132.0,1.0,HOU,59.0,50.0,2.0999999999999996,0.5173076923076924,2.617307692307692,2.5384615384615383,1.1346153846153846,0.7307692307692307,0.019230769230769232,0.7307692307692307,0.9615384615384616
8741,106.0,9.0,PF,33.0,Jeff Cook,1988.0,51.0,8.0,PHO,14.0,14.0,1.209090909090909,1.4393939393939397,2.6484848484848484,1.5454545454545454,0.42424242424242425,3.212121212121212,0.24242424242424243,0.2727272727272727,0.42424242424242425
8742,228.0,66.0,SG,61.0,Michael Cooper,1988.0,532.0,26.0,LAL,289.0,189.0,7.362295081967212,1.9475409836065574,9.30983606557377,8.721311475409836,4.737704918032787,3.737704918032787,0.4262295081967213,1.0819672131147542,3.098360655737705
8743,270.0,12.0,C,45.0,Wayne Cooper,1988.0,286.0,94.0,DEN,30.0,118.0,4.844444444444444,3.1066666666666665,7.951111111111111,6.355555555555555,0.6666666666666666,6.0,2.088888888888889,0.26666666666666666,2.6222222222222222
8744,350.0,72.0,SF,84.0,Tyrone Corbin,1988.0,625.0,18.0,TOT,115.0,257.0,5.788095238095238,1.9880952380952381,7.776190476190476,7.440476190476191,1.369047619047619,4.166666666666667,0.21428571428571427,0.8571428571428571,3.0595238095238093
8745,220.0,42.0,SF,54.0,Tyrone Corbin,1988.0,393.0,15.0,CLE,56.0,158.0,5.594444444444444,1.9462962962962962,7.54074074074074,7.277777777777778,1.037037037037037,4.074074074074074,0.2777777777777778,0.7777777777777778,2.925925925925926
8746,130.0,30.0,SF,30.0,Tyrone Corbin,1988.0,232.0,3.0,PHO,59.0,99.0,6.136666666666666,2.0633333333333335,8.2,7.733333333333333,1.9666666666666666,4.333333333333333,0.1,1.0,3.3
8747,527.0,36.0,C,80.0,Dave Corzine,1988.0,804.0,95.0,CHI,154.0,344.0,7.85,3.12625,10.97625,10.05,1.925,6.5875,1.1875,0.45,4.3
8748,64.0,5.0,SF,29.0,Winston Crite,1988.0,87.0,8.0,PHO,15.0,34.0,2.320689655172414,1.0172413793103448,3.3379310344827586,3.0,0.5172413793103449,2.206896551724138,0.27586206896551724,0.1724137931034483,1.1724137931034482
8749,235.0,20.0,PF,62.0,Pat Cummings,1988.0,339.0,10.0,NYK,37.0,140.0,4.172580645161291,1.6612903225806452,5.833870967741936,5.467741935483871,0.5967741935483871,3.7903225806451615,0.16129032258064516,0.3225806451612903,2.2580645161290325
8750,553.0,78.0,PF,76.0,Terry Cummings,1988.0,1621.0,46.0,MIL,181.0,675.0,16.294736842105262,3.4000000000000004,19.694736842105264,21.32894736842105,2.3815789473684212,7.276315789473684,0.6052631578947368,1.0263157894736843,8.881578947368421
8751,271.0,32.0,PF,69.0,Earl Cureton,1988.0,299.0,36.0,LAC,63.0,133.0,3.408695652173913,1.866666666666667,5.27536231884058,4.333333333333333,0.9130434782608695,3.927536231884058,0.5217391304347826,0.463768115942029,1.9275362318840579
8752,166.0,94.0,SG,79.0,Dell Curry,1988.0,787.0,22.0,CLE,149.0,340.0,7.781012658227847,1.281012658227848,9.062025316455696,9.962025316455696,1.8860759493670887,2.1012658227848102,0.27848101265822783,1.1898734177215189,4.30379746835443
8753,154.0,69.0,SG,67.0,Quintin Dailey,1988.0,901.0,4.0,LAC,109.0,328.0,10.228358208955223,1.2462686567164178,11.474626865671642,13.447761194029852,1.626865671641791,2.298507462686567,0.05970149253731343,1.0298507462686568,4.895522388059701
8754,227.0,39.0,SF,69.0,Adrian Dantley*,1988.0,1380.0,10.0,DET,171.0,444.0,15.139130434782608,1.528985507246377,16.668115942028983,20.0,2.4782608695652173,3.289855072463768,0.14492753623188406,0.5652173913043478,6.434782608695652
8755,665.0,48.0,C,79.0,Brad Daugherty,1988.0,1480.0,56.0,CLE,333.0,551.0,14.654430379746836,3.7620253164556963,18.416455696202533,18.734177215189874,4.215189873417722,8.417721518987342,0.7088607594936709,0.6075949367088608,6.974683544303797
8756,102.0,51.0,PG,75.0,Brad Davis,1988.0,537.0,18.0,DAL,303.0,208.0,6.097333333333332,0.82,6.917333333333333,7.16,4.04,1.36,0.24,0.68,2.7733333333333334
8757,41.0,2.0,SF,21.0,Charles Davis,1988.0,104.0,4.0,TOT,20.0,48.0,3.8857142857142852,0.8666666666666668,4.752380952380952,4.9523809523809526,0.9523809523809523,1.9523809523809523,0.19047619047619047,0.09523809523809523,2.2857142857142856
8758,3.0,2.0,SF,5.0,Charles Davis,1988.0,12.0,1.0,MIL,3.0,6.0,1.9199999999999995,0.42000000000000004,2.3399999999999994,2.4,0.6,0.6,0.2,0.4,1.2
8759,38.0,0.0,SF,16.0,Charles Davis,1988.0,92.0,3.0,SAS,17.0,42.0,4.499999999999999,1.00625,5.50625,5.75,1.0625,2.375,0.1875,0.0,2.625
8760,159.0,86.0,SF,68.0,Walter Davis,1988.0,1217.0,3.0,PHO,278.0,488.0,14.063235294117646,1.3279411764705882,15.391176470588235,17.897058823529413,4.088235294117647,2.338235294117647,0.04411764705882353,1.2647058823529411,7.176470588235294
8761,5.0,0.0,C,6.0,Darryl Dawkins,1988.0,10.0,2.0,TOT,2.0,2.0,1.2666666666666666,0.43333333333333335,1.7,1.6666666666666667,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333
8762,5.0,0.0,C,4.0,Darryl Dawkins,1988.0,6.0,1.0,UTA,1.0,1.0,1.1249999999999998,0.575,1.6999999999999997,1.5,0.25,1.25,0.25,0.0,0.25
8763,0.0,0.0,C,2.0,Darryl Dawkins,1988.0,4.0,1.0,DET,1.0,1.0,1.5499999999999998,0.15,1.6999999999999997,2.0,0.5,0.0,0.5,0.0,0.5
8764,204.0,88.0,PG,65.0,Johnny Dawkins,1988.0,1027.0,2.0,SAS,480.0,405.0,13.16,1.6707692307692308,14.830769230769231,15.8,7.384615384615385,3.1384615384615384,0.03076923076923077,1.353846153846154,6.230769230769231
8765,76.0,29.0,SF,47.0,Darren Daye,1988.0,283.0,4.0,BOS,71.0,112.0,4.75531914893617,0.8574468085106383,5.6127659574468085,6.0212765957446805,1.5106382978723405,1.6170212765957446,0.0851063829787234,0.6170212765957447,2.382978723404255
8766,755.0,40.0,C,81.0,James Donaldson,1988.0,571.0,104.0,DAL,66.0,212.0,5.359259259259259,4.261728395061728,9.620987654320988,7.049382716049383,0.8148148148148148,9.320987654320987,1.2839506172839505,0.49382716049382713,2.617283950617284
8767,25.0,16.0,PG,44.0,Billy Donovan,1988.0,105.0,1.0,NYK,87.0,44.0,2.165909090909091,0.3431818181818182,2.5090909090909093,2.3863636363636362,1.9772727272727273,0.5681818181818182,0.022727272727272728,0.36363636363636365,1.0
8768,17.0,2.0,C,20.0,Greg Dreiling,1988.0,34.0,4.0,IND,5.0,8.0,1.2799999999999998,0.43,1.7099999999999997,1.7,0.25,0.85,0.2,0.1,0.4
8769,119.0,65.0,PG,74.0,Larry Drew,1988.0,765.0,0.0,LAC,383.0,328.0,8.714864864864865,0.9067567567567567,9.621621621621621,10.337837837837839,5.175675675675675,1.6081081081081081,0.0,0.8783783783783784,4.4324324324324325
8770,533.0,203.0,SG,81.0,Clyde Drexler*,1988.0,2185.0,52.0,POR,467.0,849.0,21.08395061728395,3.5765432098765433,24.660493827160494,26.97530864197531,5.765432098765432,6.580246913580247,0.6419753086419753,2.506172839506173,10.481481481481481
8771,576.0,31.0,C,78.0,Kevin Duckworth,1988.0,1231.0,32.0,POR,66.0,450.0,11.793589743589743,3.1961538461538463,14.98974358974359,15.782051282051283,0.8461538461538461,7.384615384615385,0.41025641025641024,0.3974358974358974,5.769230769230769
8772,144.0,13.0,C,55.0,Chris Dudley,1988.0,170.0,19.0,CLE,23.0,65.0,2.3654545454545453,1.221818181818182,3.587272727272727,3.090909090909091,0.41818181818181815,2.618181818181818,0.34545454545454546,0.23636363636363636,1.1818181818181819
8773,200.0,87.0,SG,82.0,Joe Dumars*,1988.0,1161.0,15.0,DET,387.0,453.0,11.40731707317073,1.348780487804878,12.756097560975608,14.158536585365853,4.719512195121951,2.4390243902439024,0.18292682926829268,1.0609756097560976,5.524390243902439
8774,240.0,101.0,SG,82.0,T.R. Dunn,1988.0,180.0,11.0,DEN,87.0,70.0,1.8341463414634143,1.5804878048780486,3.414634146341463,2.1951219512195124,1.0609756097560976,2.926829268292683,0.13414634146341464,1.2317073170731707,0.8536585365853658
8775,717.0,41.0,C,82.0,Mark Eaton,1988.0,571.0,304.0,UTA,55.0,226.0,5.284146341463415,4.759756097560976,10.04390243902439,6.963414634146342,0.6707317073170732,8.74390243902439,3.707317073170732,0.5,2.7560975609756095
8776,19.0,10.0,PG,16.0,Franklin Edwards,1988.0,132.0,1.0,SAC,92.0,54.0,7.262499999999999,0.68125,7.94375,8.25,5.75,1.1875,0.0625,0.625,3.375
8777,412.0,16.0,C,69.0,James Edwards,1988.0,814.0,37.0,TOT,78.0,302.0,8.921739130434782,2.6188405797101453,11.540579710144927,11.797101449275363,1.1304347826086956,5.971014492753623,0.5362318840579711,0.2318840579710145,4.3768115942028984
8778,335.0,14.0,C,43.0,James Edwards,1988.0,673.0,32.0,PHO,73.0,254.0,11.886046511627907,3.437209302325581,15.323255813953487,15.651162790697674,1.697674418604651,7.790697674418604,0.7441860465116279,0.32558139534883723,5.906976744186046
8779,77.0,2.0,C,26.0,James Edwards,1988.0,141.0,5.0,DET,5.0,48.0,4.019230769230768,1.2653846153846153,5.284615384615384,5.423076923076923,0.19230769230769232,2.9615384615384617,0.19230769230769232,0.07692307692307693,1.8461538461538463
8780,274.0,82.0,SG,79.0,Craig Ehlo,1988.0,563.0,30.0,CLE,206.0,226.0,5.796202531645569,1.8126582278481014,7.608860759493671,7.1265822784810124,2.607594936708861,3.4683544303797467,0.379746835443038,1.0379746835443038,2.8607594936708862
8781,340.0,74.0,SG,75.0,Dale Ellis,1988.0,1938.0,11.0,SEA,197.0,764.0,19.631999999999998,2.1533333333333333,21.78533333333333,25.84,2.6266666666666665,4.533333333333333,0.14666666666666667,0.9866666666666667,10.186666666666667
8782,98.0,9.0,C,54.0,Chris Engler,1988.0,103.0,6.0,NJN,15.0,36.0,1.4574074074074073,0.8092592592592593,2.2666666666666666,1.9074074074074074,0.2777777777777778,1.8148148148148149,0.1111111111111111,0.16666666666666666,0.6666666666666666
8783,373.0,70.0,SF,80.0,Alex English*,1988.0,2000.0,23.0,DEN,377.0,843.0,19.49625,2.21375,21.71,25.0,4.7125,4.6625,0.2875,0.875,10.5375
8784,48.0,34.0,PG,56.0,Mike Evans,1988.0,344.0,6.0,DEN,81.0,139.0,4.8374999999999995,0.5571428571428572,5.394642857142856,6.142857142857143,1.4464285714285714,0.8571428571428571,0.10714285714285714,0.6071428571428571,2.482142857142857
8785,676.0,104.0,C,82.0,Patrick Ewing*,1988.0,1653.0,245.0,NYK,125.0,656.0,15.215853658536583,4.574390243902439,19.790243902439023,20.158536585365855,1.524390243902439,8.24390243902439,2.9878048780487805,1.2682926829268293,8.0
8786,18.0,3.0,SG,30.0,Jim Farmer,1988.0,61.0,1.0,DAL,16.0,26.0,1.6166666666666667,0.28,1.8966666666666667,2.033333333333333,0.5333333333333333,0.6,0.03333333333333333,0.1,0.8666666666666667
8787,335.0,15.0,C,70.0,Dave Feitl,1988.0,458.0,9.0,GSW,53.0,182.0,4.991428571428571,2.017142857142857,7.008571428571428,6.542857142857143,0.7571428571428571,4.785714285714286,0.12857142857142856,0.21428571428571427,2.6
8788,29.0,5.0,SF,7.0,Kenny Fields,1988.0,52.0,2.0,LAC,10.0,16.0,5.714285714285714,1.9571428571428573,7.671428571428572,7.428571428571429,1.4285714285714286,4.142857142857143,0.2857142857142857,0.7142857142857143,2.2857142857142856
8789,364.0,115.0,PG,80.0,Vern Fleming,1988.0,1111.0,11.0,IND,568.0,442.0,11.69375,2.2925,13.98625,13.8875,7.1,4.55,0.1375,1.4375,5.525
8790,296.0,95.0,PG,77.0,Sleepy Floyd,1988.0,1155.0,12.0,TOT,544.0,420.0,12.458441558441558,1.9545454545454546,14.412987012987013,15.0,7.064935064935065,3.844155844155844,0.15584415584415584,1.2337662337662338,5.454545454545454
8791,91.0,27.0,PG,18.0,Sleepy Floyd,1988.0,381.0,2.0,GSW,178.0,132.0,17.52777777777778,2.5055555555555555,20.033333333333335,21.166666666666668,9.88888888888889,5.055555555555555,0.1111111111111111,1.5,7.333333333333333
8792,205.0,68.0,PG,59.0,Sleepy Floyd,1988.0,774.0,10.0,HOU,366.0,288.0,10.91186440677966,1.7864406779661017,12.698305084745762,13.11864406779661,6.203389830508475,3.4745762711864407,0.1694915254237288,1.152542372881356,4.88135593220339
8793,330.0,53.0,PF,78.0,Tellis Frank,1988.0,634.0,23.0,GSW,111.0,242.0,6.284615384615384,1.9846153846153847,8.269230769230768,8.128205128205128,1.4230769230769231,4.230769230769231,0.2948717948717949,0.6794871794871795,3.1025641025641026
8794,44.0,20.0,SG,58.0,World B.,1988.0,374.0,3.0,HOU,60.0,143.0,4.967241379310345,0.4224137931034483,5.389655172413794,6.448275862068965,1.0344827586206897,0.7586206896551724,0.05172413793103448,0.3448275862068966,2.4655172413793105
8795,3.0,2.0,SF,9.0,Kevin Gamble,1988.0,0.0,0.0,POR,1.0,0.0,0.022222222222222223,0.20000000000000004,0.22222222222222227,0.0,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.0
8796,227.0,116.0,PG,67.0,Winston Garland,1988.0,831.0,7.0,GSW,429.0,340.0,10.470149253731343,1.9059701492537313,12.376119402985074,12.402985074626866,6.402985074626866,3.388059701492537,0.1044776119402985,1.7313432835820894,5.074626865671642
8797,434.0,58.0,PF,55.0,Armen Gilliam,1988.0,815.0,29.0,PHO,72.0,342.0,11.256363636363636,3.6309090909090913,14.887272727272727,14.818181818181818,1.309090909090909,7.890909090909091,0.5272727272727272,1.0545454545454545,6.218181818181818
8798,211.0,15.0,C,71.0,Artis Gilmore*,1988.0,265.0,30.0,TOT,21.0,99.0,2.8112676056338026,1.3788732394366199,4.190140845070422,3.732394366197183,0.29577464788732394,2.971830985915493,0.4225352112676056,0.2112676056338028,1.3943661971830985
8799,63.0,5.0,C,24.0,Artis Gilmore*,1988.0,101.0,12.0,CHI,9.0,41.0,3.1916666666666664,1.2625000000000002,4.454166666666667,4.208333333333333,0.375,2.625,0.5,0.20833333333333334,1.7083333333333333
8800,148.0,10.0,C,47.0,Artis Gilmore*,1988.0,164.0,18.0,BOS,12.0,58.0,2.617021276595745,1.4382978723404256,4.055319148936171,3.4893617021276597,0.2553191489361702,3.148936170212766,0.3829787234042553,0.2127659574468085,1.2340425531914894
8801,814.0,64.0,C,81.0,Mike Gminski,1988.0,1365.0,118.0,TOT,139.0,505.0,12.762962962962963,4.693827160493827,17.45679012345679,16.85185185185185,1.7160493827160495,10.049382716049383,1.4567901234567902,0.7901234567901234,6.234567901234568
8802,320.0,28.0,C,34.0,Mike Gminski,1988.0,573.0,33.0,NJN,55.0,215.0,12.752941176470587,4.302941176470589,17.055882352941175,16.852941176470587,1.6176470588235294,9.411764705882353,0.9705882352941176,0.8235294117647058,6.323529411764706
8803,494.0,36.0,C,47.0,Mike Gminski,1988.0,792.0,85.0,PHI,84.0,290.0,12.770212765957446,4.976595744680852,17.746808510638296,16.851063829787233,1.7872340425531914,10.51063829787234,1.8085106382978724,0.7659574468085106,6.170212765957447
8804,4.0,1.0,SG,8.0,Lancaster Gordon,1988.0,28.0,2.0,LAC,7.0,11.0,2.7624999999999997,0.3125,3.0749999999999997,3.5,0.875,0.5,0.25,0.125,1.375
8805,447.0,51.0,PF,81.0,Horace Grant,1988.0,622.0,53.0,CHI,89.0,254.0,5.908641975308641,2.592592592592593,8.501234567901234,7.679012345679013,1.0987654320987654,5.518518518518518,0.654320987654321,0.6296296296296297,3.1358024691358026
8806,250.0,11.0,C,74.0,Stuart Gray,1988.0,224.0,32.0,IND,44.0,90.0,2.3594594594594596,1.5256756756756755,3.885135135135135,3.027027027027027,0.5945945945945946,3.3783783783783785,0.43243243243243246,0.14864864864864866,1.2162162162162162
8807,710.0,87.0,PF,82.0,A.C. Green,1988.0,937.0,45.0,LAL,93.0,322.0,8.618292682926828,3.9463414634146345,12.564634146341463,11.426829268292684,1.1341463414634145,8.658536585365853,0.5487804878048781,1.0609756097560976,3.926829268292683
8808,80.0,57.0,PG,81.0,Rickey Green,1988.0,393.0,1.0,UTA,300.0,157.0,4.330864197530864,0.6098765432098764,4.94074074074074,4.851851851851852,3.7037037037037037,0.9876543209876543,0.012345679012345678,0.7037037037037037,1.9382716049382716
8809,642.0,65.0,PF,82.0,Sidney Green,1988.0,642.0,32.0,NYK,93.0,258.0,6.021951219512195,3.4865853658536587,9.508536585365853,7.829268292682927,1.1341463414634145,7.829268292682927,0.3902439024390244,0.7926829268292683,3.1463414634146343
8810,300.0,33.0,PF,45.0,Dave Greenwood,1988.0,385.0,22.0,SAS,97.0,151.0,6.7555555555555555,3.033333333333333,9.788888888888888,8.555555555555555,2.1555555555555554,6.666666666666667,0.4888888888888889,0.7333333333333333,3.3555555555555556
8811,95.0,9.0,PF,23.0,Claude Gregory,1988.0,134.0,13.0,LAC,16.0,61.0,4.482608695652174,1.9391304347826088,6.421739130434783,5.826086956521739,0.6956521739130435,4.130434782608695,0.5652173913043478,0.391304347826087,2.652173913043478
8812,127.0,52.0,SG,52.0,Darrell Griffith,1988.0,589.0,5.0,UTA,91.0,251.0,8.76153846153846,1.3057692307692308,10.067307692307692,11.326923076923077,1.75,2.4423076923076925,0.09615384615384616,1.0,4.826923076923077
8813,323.0,18.0,C,69.0,Petur Gudmundsson,1988.0,395.0,61.0,SAS,86.0,139.0,4.457971014492754,2.215942028985508,6.673913043478262,5.72463768115942,1.2463768115942029,4.681159420289855,0.8840579710144928,0.2608695652173913,2.0144927536231885
8814,187.0,65.0,SG,81.0,Bob Hansen,1988.0,777.0,5.0,UTA,175.0,316.0,7.537037037037037,1.182716049382716,8.719753086419754,9.592592592592593,2.1604938271604937,2.308641975308642,0.06172839506172839,0.8024691358024691,3.9012345679012346
8815,171.0,64.0,SF,77.0,Bill Hanzlik,1988.0,350.0,17.0,DEN,166.0,109.0,3.754545454545454,1.203896103896104,4.958441558441558,4.545454545454546,2.155844155844156,2.220779220779221,0.22077922077922077,0.8311688311688312,1.4155844155844155
8816,246.0,168.0,PG,82.0,Derek Harper,1988.0,1393.0,35.0,DAL,634.0,536.0,14.091463414634147,1.9426829268292685,16.034146341463416,16.98780487804878,7.7317073170731705,3.0,0.4268292682926829,2.048780487804878,6.536585365853658
8817,223.0,122.0,SG,57.0,Ron Harper,1988.0,879.0,52.0,CLE,281.0,340.0,12.37719298245614,2.480701754385965,14.857894736842105,15.421052631578947,4.9298245614035086,3.912280701754386,0.9122807017543859,2.1403508771929824,5.964912280701754
8818,126.0,50.0,SG,58.0,Steve Harris,1988.0,535.0,8.0,TOT,87.0,223.0,7.141379310344828,1.1689655172413795,8.310344827586206,9.224137931034482,1.5,2.1724137931034484,0.13793103448275862,0.8620689655172413,3.8448275862068964
8819,21.0,8.0,SG,14.0,Steve Harris,1988.0,83.0,2.0,HOU,17.0,34.0,4.635714285714285,0.8142857142857143,5.449999999999999,5.928571428571429,1.2142857142857142,1.5,0.14285714285714285,0.5714285714285714,2.4285714285714284
8820,105.0,42.0,SG,44.0,Steve Harris,1988.0,452.0,6.0,GSW,70.0,189.0,7.938636363636363,1.2818181818181817,9.220454545454544,10.272727272727273,1.5909090909090908,2.3863636363636362,0.13636363636363635,0.9545454545454546,4.295454545454546
